restaurant,review,rating,date
360 The Restaurant at the CN Tower,Beautiful restaurant with great service. Thank you to our waiter James who made the experience very enjoyable!,5,09/27/2025
360 The Restaurant at the CN Tower,"This is not just a meal, it’s an event, and not to be missed if you are in Toronto.<br><br>First… I think it is worth mentioning that whilst not cheap, this is a very good value restaurant if you compare similar experiences in London, Paris and elsewhere. The food is good quality, the service is delightful and the wine list has something to suit everyone.<br><br>It was the last day of our 30th wedding anniversary trip and the staff made a real fuss of us but without the being intrusive.<br><br>And why is this an experience. Fron 45 floors up, your table will do a full 360 degree rotation in 72 minutes. The view is fabulous.<br><br>Very highly recommended.",5,09/27/2025
360 The Restaurant at the CN Tower,"The view is clearly the main event here. We went at dusk to watch the sunset but getting through security, up the tower, and waiting for a table took about 30 minutes so I recommend getting there early to navigate the various checkpoints. Our server was very nice but the service was slow. We sat with empty glasses throughout the dinner. The food is very expensive and selection is somewhat limited. The experience alone makes it worthwhile but I feel like once is enough.",3,09/27/2025
360 The Restaurant at the CN Tower,"A wonderful restaurant with a stunning view of Toronto from the CN Tower, excellent service, delicious food, and helpful staff. My wife and I had a delicious, relatively inexpensive dinner. We'd especially like to mention our ticket consultant, Harsh. This young man captivated us with his patience, helpfulness, and friendliness. He helped us make an online reservation and even explained how to refund our existing tower tickets, as restaurant guests can enter the tower free of charge. The ticket office staff were also very helpful, understanding the situation and accommodating us with a refund. Thank you all very much. The CN Tower and restaurant staff cemented our positive impressions of your beautiful city and its people.",5,09/27/2025
360 The Restaurant at the CN Tower,Food tasted terrible and extremely overpriced. Service was almost non existent that I didn't even want to tip but I had no choice because it was included in the bill already. They also tried to give me half lobster for the seafood tower even though the menu said full lobster. Seats were also so close to each other there's no privacy between tables.,1,09/26/2025
360 The Restaurant at the CN Tower,It was a truly sensational experience! Many thanks to Paul for his wonderful service and to all the staff who made our day at 360 at the CN Tower so amazing and unforgettable,5,09/24/2025
360 The Restaurant at the CN Tower,"The views from the CN Tower are absolutely breathtaking, easily the highlight of the entire experience. The atmosphere in the restaurant is fine, nothing remarkable, but the stunning scenery more than makes up for it. Unfortunately, the food doesn’t come close to matching the setting.<br><br>The pacing of the meal felt rushed from start to finish. Even though we specifically asked for a relaxed service, our mains arrived barely a minute after our starters were cleared. The bill was presented immediately after dessert, without us asking for it, leaving no chance to order a coffee or linger a bit. It was clear they wanted to turn the tables as quickly as possible.<br><br>We started the evening with a glass of 360 Blanc de Blanc, followed by a shared carpaccio. The starter was fine, but ultimately forgettable. For the mains, the duck breast was cooked reasonably well, but both the meat and accompaniments lacked flavour. The real disappointment was the striploin. At $80 CAD, I expected a quality cut of beef, but the steak was subpar and tasted like it had been pre-cooked a while ago and simply finished on the grill. To make matters worse, it’s served completely on its own. No vegetables, sauce or presentation, just a white plate and a steak. Fries and sauce cost an additional $23 CAD, which feels excessive given the already steep price and underwhelming quality.<br><br>For dessert, we shared the white chocolate mousse. It was the best dish of the night, though still fairly ordinary.<br><br>The wine list by the glass features exclusively Canadian selections, which is a nice idea in theory, but the options were average and noticeably overpriced.<br><br>The one true bright spot was our server, who was very friendly and attentive, which elevated the experience somewhat.<br><br>In the end, we spent $380 CAD for two people, having shared both a starter and a dessert. While the view alone is unforgettable, the food and overall value simply don’t justify the price. It’s worth visiting for the scenery, but sadly, that’s about where the appeal ends.",3,09/24/2025
360 The Restaurant at the CN Tower,Well worth visiting to get a really nice meal. Waiter service was very good (apart from clearing the table whilst still eating!). Food was excellent nicely presented.,5,09/24/2025
360 The Restaurant at the CN Tower,Beautiful views and wonderful way to visit the CN tower. We made a reservation at the restaurant while there for lunch and the girl who took it was absolutely lovely - just from simple chit chat we told her we were visiting Toronto as an early grad gift for our daughter and she added this to the comments on our reservation. After being seated the waiter congratulated our daughter which was sweet and they even brought her out a dessert with a congratulations chocolate on it! The food was very good and played beautifully - the soup was a tad cool. We ordered a bread basket which ended up at a different table but that’s ok.<br>I don’t know if we would return because it’s quite pricey but nice to visit once :),4,09/23/2025
360 The Restaurant at the CN Tower,This place sucks. The food is overpriced and mediocre and our server Steven was absolutely horrible. Every conversation with him felt combative. He was extremely rude and was literally arguing with us at multiple points during dinner. Finally the manager came over and resolved it and assigned a new server named Shane who was actually very good and friendly. Steven is rude and combative and shouldn’t work in the service industry.,1,09/22/2025
360 The Restaurant at the CN Tower,"Celebrating my birthday at CN Tower 360 was an absolutely unforgettable experience 🎉✨. From the moment we arrived, everything was flawless – spotless cleanliness, an elegant and cozy atmosphere, and breathtaking panoramic views of Toronto.<br><br>The food was truly exceptional 🍽️, perfectly balanced and beautifully presented, while the cocktails were creative, refreshing, and expertly crafted 🍹. What truly elevated our experience was Lisa R., our server – her warmth, attentiveness, and professionalism made us feel incredibly special and turned our birthday celebration into a memory we will cherish forever.<br><br>For anyone planning a special occasion, it’s highly recommended to book in advance, and with a minimum spend of $75 CAD, you can enjoy the spectacular view from the tower while dining.<br><br>If you’re looking for a unique dining experience with stunning views, exquisite cuisine, top-notch cocktails, and service that goes above and beyond, CN Tower 360 is absolutely the place to be. A celebration truly worth every moment! 🥂✨",5,09/22/2025
360 The Restaurant at the CN Tower,"Boconcini, salmon and Steve made it all worthwhile❣️",5,09/21/2025
360 The Restaurant at the CN Tower,Great dinner date for your special occasion!,5,09/21/2025
360 The Restaurant at the CN Tower,"I got to celebrate my birthday here and it was fantastic! I had heard from friends that the food was great and was it ever! The tasting menu made it easy to make the 75$ dining requirements, and the food and drink spoke for itself. Starting with the mussels, they are very light with just enough curry not to overpower the other flavours. It seems to have been very popular as nearly every 5 minutes another plate was wafting by. I got the red wine sangria and would recommend it by the glass; the pitcher doesn't really make it worth the price with the amount of ice. The salmon was cooked very nicely and was quite tender. The vegetables and caviar added complimentary flavours and was a well portioned meal. I closed the meal with the dark chocolate torte which had a great texture considering it was vegan.<br><br>Overall, the free viewing experience from the CN tower was great but the food and service far exceeded it. Cheers 🥂",5,09/20/2025
360 The Restaurant at the CN Tower,"Good to go!<br><br>The environment is beautiful, the seating is comfortable, and I really appreciate the food at this restaurant.",5,09/20/2025
360 The Restaurant at the CN Tower,"Great time, food & experience..",5,09/20/2025
360 The Restaurant at the CN Tower,"The 360 restaurant view is spectacular specially if you get by the windows. They have limited menus ,a bit pricey but still the food is good. Our server was Maks Such an excellent person.He gives us detail on each menus. Ohhh and I can’t say enough how great videographer he is , if he takes your pictures prepared to be amazed. Overall it was an excellent experience.",5,09/20/2025
360 The Restaurant at the CN Tower,"Great view, small portions of food and very expensive",4,09/19/2025
360 The Restaurant at the CN Tower,"Loved the food and view,  awesome experience",5,09/19/2025
360 The Restaurant at the CN Tower,"Went there whilst on holiday and found the food amazing, possibly the best steak I've ever eaten. Will definitely be coming back soon.",5,09/19/2025
360 The Restaurant at the CN Tower,The taste is really quite disappointing.,3,09/19/2025
360 The Restaurant at the CN Tower,"Showed up to reservation on time, and we were told that our table was being set and it would be 5-10 mins.  We waited for more than 15 mins and approached the hostess stand as we saw new people arriving in the waiting area and being seated before us.  Apparently, the ticket was never printed for the host team to know we arrived.  They again told us to wait another 5-10 mins.  When I informed them that we were told that earlier, they worked to get a table ready for us right away.<br>The server and meal were very good.  Service was a bit slow at times, but our server was very friendly and knew a lot about the restaurant.  We were able to sit for just over a full rotation around.",3,09/19/2025
360 The Restaurant at the CN Tower,It was my birthday dinner and my boyfriend got so sick off the mussels and oysters we ordered. Very fishy and they tasted like feet. Ruined the whole evening. For the price you’re paying would NOT recommend.,1,09/18/2025
360 The Restaurant at the CN Tower,The fact that we had to wait another 35 mins despite having a reservation in line was a bit disappointing but the food really well made. The view was amazing and the server was super nice and friendly (although they could have more people serving so the service goes smoother imo),5,09/17/2025
360 The Restaurant at the CN Tower,"Food was mediocre at best. Our server disagreed that our steaks were overcooked. I asked for medium well and it was so well done that was a struggle to cut. My sister in law asked for medium and it was barely pink in the center. Our server stated the  steak was on the acceptable “edge of doneness.” What would  have been acceptable was to have our steaks sent back and prepared correctly. 1 of our 3 desserts were actually good.  I believe most the employees could use better training in food preparation and serving.  It was our first time in lovely, beautiful Canada but our last time at the 360 restaurant.",3,09/16/2025
360 The Restaurant at the CN Tower,We had a lovely time at CN Tower and we went for the lunch option at 360 Restaurant with complimentary access to the observation tower. Views are great. It can get very busy. It was spoilt a little while we were served by a stressed waitress who did have an attitude. I left a tip that I thought was appropriate for the ocassion.,4,09/16/2025
360 The Restaurant at the CN Tower,Worth every penny.<br>Don't miss it guys.<br>😊,5,09/16/2025
360 The Restaurant at the CN Tower,"I was really disappointed in this experience. I know they say it's good value to dine and then get access to the viewing platform, but if you enjoy food don't bother. Pay for the view, skip the meal.<br><br>First impressions were that the restaurant smells bad. As soon as the doors opened I noticed it.<br><br>Our seat was an inside booth, but that was ok. The view is still good. The service was patronising - I think most people understand the concept of a two course or three course menu.<br><br>My food was bland. I had the duck and it was just ok. My husband's was awful. He was served mussels that were closed in a broth that was inedibly salty. When he reported it to the server he was told that the mussels are in a large pot and it would be impossible to check for closed ones, as though it was unreasonable for us to expect not to be served dangerous food. His main was herb crusted cod with seasonal vegetables - the fish was rubbery and the veg hard. Our desert was nothingy.<br><br>I was very disappointed in the food and worse, was made to feel unwelcome and uncomfortable by the wait staff. Not a good experience.",2,09/15/2025
360 The Restaurant at the CN Tower,The gratituty charges are too high<br>Artmosphere is great<br>Food was good but not great<br>Dessert was good not the best,3,09/14/2025
360 The Restaurant at the CN Tower,"he place is beautiful with an amazing view—no questions about that. Most of the crew, waiters, and waitresses are pleasant and friendly, which made the experience enjoyable. Unfortunately, Hamid was the exception. He is by far the worst waiter I’ve encountered—rude and dismissive. I would have gladly given 5 stars, but because of him, I can’t. I feel sorry for the rest of the team, as Hamid’s behavior really damages the restaurant’s image.",1,09/13/2025
360 The Restaurant at the CN Tower,"This restaurant is a disgrace to Canada.<br><br>Here I am, dining at the top attraction in the largest and richest city in Canada. Never did I expect to be served such appalling food. As a visitor, I view this as an absolute disgrace to this beautiful country.<br><br>My friend and I ordered the three-course dinner for $90 each. I added an extra $15 for the steak - the worst decision of my life.<br><br>I asked for medium-rare, but I got a medium-well steak (see photos). I immediately complained to my server and mentioned that there might be a mistake. He insisted that it was medium-rare and explained that the steaks were pre-cooked and not grilled, which is why it didn’t look pink enough. I was shocked by this revelation, especially since I had paid extra for it. Seeing my dissatisfied expression, he offered to get me a new steak. However, considering his defensive attitude and also why I would want another one if this is just how they cook it, I declined. I attempted to finish my steak but failed. The potatoes and asparagus were poorly cooked as well.<br><br>What a shame.",2,09/13/2025
360 The Restaurant at the CN Tower,"""We have a 8pm reservation (not seated until 830pm) waiter can with menus and asked if we wanted drinks and then wanted to take out food order at same time we were not ready! Food order taken and drinks arrived (worst Whiskey Sour ever) food arrived ( my steak was barely warm would have sent it back except I was hungry and didn’t want to wait! The server was terrible ( no real server skills) very hap haphazardly! Even seen the bus boy setting a take with cutterly that was cross contaminated with napkins from the floor! Would not recomend. Pay 5 ⭐️for 2 ⭐️ experience",2,09/11/2025
360 The Restaurant at the CN Tower,it was amazing on eve i got to the cn tower i was a bit early so there is a little free souvenir mall ish you should  arrive 15 early the children’s menu is so cheap and great it’s $40 and you can chose 3 courses and if it’s ur birthday they put a candle and a choco happy birthday sign One thing i was surprised was the restaurant moving the whole time i even got to see th blue jays stadium You also see the whole toronto downtown and the island it’s a must do,5,09/11/2025
360 The Restaurant at the CN Tower,"This is a quiet and romantic restaurant that I truly loved. The experience was wonderful, the food was very delicious, the service was great, and the view was absolutely beautiful!! I definitely recommend it.",5,09/11/2025
360 The Restaurant at the CN Tower,Food and drinks were 10/10. Service sucked so bad though. Paid almost $400 but the hosts made it seem like it wasn’t worth it. Need to train these people especially that one Asian lady.,2,09/11/2025
360 The Restaurant at the CN Tower,$65 for mushroom risotto. LOL!,1,09/11/2025
360 The Restaurant at the CN Tower,"An unexpected visit by my cousins from Hong Kong, I took them to CN tower 360 restaurant for dinner! As I said unexpected therefore I didn’t make the reservation in time! Restaurant declined my online booking but advised me to try walk-in but no guarantee for seating! I went and luckily the lady at the front desk managed to accommodated us! What a nice surprise! I love this restaurant as I go almost every year , the service is great and foods are delicious! My guests were happy with the foods and amazed with the views! Thanks again for making our day completed with satisfaction!",5,09/10/2025
360 The Restaurant at the CN Tower,"This is the first rotating restaurant I visited so the first impact “wow”. The view is of course amazing and the fact that it rotates almost twice while you enjoy a 3 course meal is also great.<br>If you come and have lunch/dinner here you get to visit the deck after - the rule is to spend minimum 75CAD per person. This is very easy to obtain - you either get a fixed price menu or you order à la carte. All ways you spend more because the drinks are separate.<br>The food was very good. The oysters were fresh and the salad tasty. The lobster was nice but not the best I ever had, and the beef was too uncooked for my husband taste (even though he mentioned he wanted it a bit more cooked than this).<br>The sides were all perfectly cooked.<br>Is true what people say - if you gave a great dessert all the dislikes from previous courses disappeared 😂 I had an amazing mousse with pear and my husband had a chocolate and sour cherries dessert - taken at the recommendation of the waiter. Both were great!<br>Service was impeccable.",5,09/10/2025
360 The Restaurant at the CN Tower,"My partner and I came here for our anniversary, and it was unforgettable. We were seated at a window table, and the slow rotation of the restaurant meant we had a full 360-degree view of the city by the time we finished our main course. The service was impeccable—our server was attentive and knowledgeable about the menu. The regional Canadian dishes were expertly prepared and beautifully presented. This is a bucket-list experience for anyone visiting Toronto.",5,09/09/2025
360 The Restaurant at the CN Tower,If I could give this restaurant zero stars I would first of all we had reservations at 9:30 and these people were rushing us when we got there the food was disgusting and we ordered a chicken like steak which had fat all on the food when I wouldn’t recommend this place to anyone and will never go there again ! Why have people make reservations for 930 when your kitchen closes early make it make sense,1,09/09/2025
360 The Restaurant at the CN Tower,"I’ve dined at 360 in the CN Tower before and always enjoyed it, but this time was disappointing.<br><br>The person greeting and seating guests, Nijab, came across as rude and arrogant . When I politely asked if we could have a window seat, I was told, very rudely, that we hadn’t requested to be on the waiting list for those seats.<br><br>As someone visiting from out of town, I had no idea such a waiting list even existed. Instead, we were placed in a section further back, where it was difficult for my partner to properly enjoy the views, which is one of the main reasons to dine here.<br><br>On the positive side, our server was warm and attentive, which I truly appreciated.<br><br>But overall, the experience felt transactional, lacking the hospitality and charm I remember. What used to feel special now feels more like a commercial operation focused on volume rather than guest experience.<br><br>I rarely complain about restaurants, but the arrogance at the front of house left a bad impression and overshadowed the evening.",1,09/09/2025
360 The Restaurant at the CN Tower,"The curry mussels were outstanding, easy to eat with the perfect amount of heat. The toasted sourdough with the curry was amazing! It can get messy if you don’t know how to eat it.<br>The steak was cooked to perfection(medium rare) asparagus was seasoned as well as the roasted potatoes. Accompanied with horseradish, the sauce for the steak was disappointing. It tasted more like diluted soy sauce.<br>Desserts were pretty good, a combination of acidity, sweet and sour.<br>Service was pretty average, took awhile to take our order and the utensils weren’t clean.<br>Ofcourse the views of the city were amazing, a great way to enjoy your food.",4,09/09/2025
360 The Restaurant at the CN Tower,Ritzy restraunt. Food is designed for people with unique taste buds but the view was great and the service was snappy,3,09/09/2025
360 The Restaurant at the CN Tower,The service is nice but the food us terrible and what prices for such a avarage food! 😵‍💫<br>I recommande you go and visit the tower and avoid the restaurant especially if you are second or third row because you can’t see a lot.,2,09/08/2025
360 The Restaurant at the CN Tower,"You're basically paying for the ride up the elevator because the food was awful. So dry. It was bad relative to the pricing. Also if you are a large party, they tack on 20% gratuity whether they deserve it or not and they definitely didn't earn that tip. The view was nice but that's about it.",1,09/08/2025
360 The Restaurant at the CN Tower,"I’ve been coming to this restaurant for years for special occasions or family visiting Toronto.<br>Last Friday, we had dine to the usual 3 course meal.<br>I noticed that the services and cleanliness has declined with the “new faces” of service staff.<br><br>I pointed out to our server (I think his name is Clarence) that we received dirty cutlery with food residue, wine glass with lipstick and slower service than usual. We have to literally ask for water, bread, after 20 minutes of sitting. Also, when the server brought our food out, they are not careful putting down plates and cutlery on the table(bang on table) which is not a good manner in serving guests dining.<br><br>I hope the floor manager or person in charge to address this issue.",2,09/08/2025
360 The Restaurant at the CN Tower,"OMG Amazing experience! Stunning city views, delicious food, and excellent service😍😍😍",5,09/08/2025
360 The Restaurant at the CN Tower,impressive view with good food，easy booking online，20%tips is a bit higher,5,09/08/2025
360 The Restaurant at the CN Tower,This is one of those restaurants that you only go there once for the experience. The food is okay - not bad and not great.<br>The service is a bit worst than okay - no extra and very cold.<br><br>The view however is absolutely stunning - and the restaurant turns 360 every 60 min (based on my calculations).,3,09/08/2025
360 The Restaurant at the CN Tower,"I celebrated my birthday at 360 Restaurant at the CN Tower, and it was an experience to remember. I made a reservation ahead of time, and from the moment we arrived, everything felt seamless. The three-course menu I chose was $90, and each dish was a delight. For starters, I had the Grilled Calamari, it was light, perfectly seasoned, and set the tone for what was to come.<br><br>For the main course, I went with the Sundried Tomato and Caper Spaghetti, a vegan option. The grilled artichokes, baby bell peppers, and herb gremolata paired beautifully with the basil olive oil and the subtle touch of Verona pecorino. It was flavorful and filling.<br>To finish, I indulged in the Ontario Strawberry and Pistachio Layer Cake (gluten-free), just the right balance of flavors, it was the perfect finale. What made the evening even more special was the 360-degree rotating view of the city. Watching the city while enjoying the dishes added an unforgettable touch. Everything about the experience felt elevated literally. The three-course menu for two, along with drinks, came to just over $300, worth every penny for the food, the service, and the views. If you’re looking for a place to celebrate a special occasion with delicious food and a view that takes your breath away, 360 Restaurant is a spot worth experiencing.",4,09/07/2025
360 The Restaurant at the CN Tower,The waiter was rude<br>Mid food and dirty glasses<br>But amazing views,2,09/07/2025
360 The Restaurant at the CN Tower,"Food is pricey, but also terrible. Calamari as an appetizer was flavourless, all vegetables with my  cod were extraordinary undercooked, as was my wife’a entire vegan meal.<br><br>The servers do not check in during the meal to see if anything can be adjusted (I.e. subbing a salad or fries instead of rock hard potatoes).",1,09/06/2025
360 The Restaurant at the CN Tower,Ceaser salad came to table started to eat<br>Roman leaves were frozen.?,5,09/05/2025
360 The Restaurant at the CN Tower,"Fun concept, nice menu and exceptional service. Small portions so good to try multiple items on the menu. The only downside was how packed the elevator going up was - did not have space to move. Too close to strangers.",4,09/05/2025
360 The Restaurant at the CN Tower,"I’ve always loved 360 Restaurant at the CN Tower and this was my 5th visit. In the past I’ve had nothing but wonderful experiences — I often bring my out-of-town family and friends here and rave about it. I’m also very easy-going, I don’t fuss if an order is wrong and usually just enjoy the experience.<br><br>This last visit, however, was really disappointing. It took almost 50 minutes to reach someone by phone to adjust our reservation after a doctor’s appointment ran late. When we arrived, the restaurant was almost empty with heaps of available tables, yet we were walked to one that hadn’t been cleaned. When we asked about sitting at another available table, we were told a very stern “no” with no explanation, and were left standing by the wall for about 10 minutes while staff passed us without a smile or a hello.<br><br>Our server was kind and friendly (thank you to him), but the overall atmosphere felt unfriendly, the food was mediocre, and shrinkflation was noticeable. The waiter forgot a few times of what we requested and had to remind him but we didn't mind that because the waiter was friendly and humble and took responsibility. At the end, we were mistakenly charged three times and had to call afterward to have it corrected.<br><br>I’ve never written a bad review before, but this visit was such a letdown compared to the warm and welcoming experiences I’ve always had here. I hope management takes this to heart because it’s not just about the view — it’s about the hospitality.",1,09/04/2025
360 The Restaurant at the CN Tower,"The food is far from fine dining. They made us wait in the hallway for 25 minutes even though we had a reservation. During the meal, the service staff were making really loud noises with dishes next to us the whole time. The view is nice, but we have the same view on the floor below. Very disappointing; for the same price, we have eaten in much better restaurants.",2,09/04/2025
360 The Restaurant at the CN Tower,Food was good but the check in was way too long. Many layers of checking your reservation for nothing through the way up the restaurant. Then tens of people after check in were sent to a squeeze corner and wait there. I told the manger I would request a high chair. Instead was given a booth seat with no place for high chair. Need to request again and wait another 15 minutes. My child was running out of patience.,3,09/03/2025
360 The Restaurant at the CN Tower,"I had high hopes of enjoying a special time here with my parents on their first visit to Toronto. I booked a table a couple of weeks in advance and specifically asked for a great view, but we were seated in the second row, not by the window. The food was just average, which was acceptable, but the service was truly disappointing.<br><br>The server showed aggressive behavior and, without even asking, brought us the bill after less than an hour—even though we had booked for a relaxed experience. This was extremely upsetting. As a Level 7 Google reviewer, I’ve never had such an experience before. I left only a 10% tip and explained the reason, since I’ve never been rushed out like that. Although the server apologized, it didn’t mean much after the fact.<br><br>The view was amazing, but unfortunately the overall experience was awful.",1,09/02/2025
360 The Restaurant at the CN Tower,"Amazing experience!! I would go again and again.. I don't know why people complain, the food and service here are amazing.. worth the experience! Thank you so much.",5,09/01/2025
360 The Restaurant at the CN Tower,Had a wonderful time. Beautiful views! Our server Vincent was fantastic! The food was delicious (try the Indigenous Menu!) Would not change a thing!,5,08/31/2025
360 The Restaurant at the CN Tower,"Although the food was not so bad, the service left us extremely dissatisfied. I had booked seats by the window in advance, but we were placed near the entrance and server stations, where it was noisy and crowded, despite many empty tables by the windows. Throughout the meal, we had to place our orders with different waiters because it was difficult to find the one assigned to our table.<br><br>The most upsetting moment happened at the end of our lunch when a waiter threw the receipt onto our table in front of our parents and baby, possibly because he was unhappy with the tip. This behavior felt very disrespectful and unacceptable, especially considering that we spent more than $400 on lunch.<br><br>This experience left the worst impression of Canada at the end of our trip. I hope this feedback will be seriously taken and ensure better service for future customers.",1,08/31/2025
360 The Restaurant at the CN Tower,"Incredible dining experience at this restaurant, I brought my in-laws from Ireland and this was their first experience in Toronto and they loved it. Sabbir was an incredible waiter and had so much knowledge about the building and the general surroundings of Toronto you are able to look at. Their seafood, presentation and service were all top notch. If you do not have much time in Toronto and you want to feel like you have seen the city, this is the fastest way to do it with gorgeous food and lovely drink options. Thanks, Sabbir!",5,08/30/2025
360 The Restaurant at the CN Tower,Ticket for the tower alone is 50. Paying 50 extra for a good meal with unbeatable view is a must-take offer for me!<br><br>Our 2-year-old enjoyed the whole meal too!<br><br>Service was a bit slow as more people are seated. It took us 20min to get checked. Our kid became too tired for nap time and got cranky.,5,08/30/2025
360 The Restaurant at the CN Tower,Really nice food and service. Jeff was superb and was even kind enough to give us a quick tour of the CN tower. Would recommend,5,08/29/2025
360 The Restaurant at the CN Tower,"This was a great way to close out a week long trip in the Toronto area. We took the  WeGo Train from Unionville to Union Station and the CN Tower was about 10 min walk away. Good thing because it was very busy on a Sunday afternoon.  For a pricier, better meal you get to sit and enjoy a great view. We did the three course meal, we had the cod, it was very good. The mussels were excellent. We had the strawberry cake and the mousse for dessert. It was well worth skipping all the ice-cream trucks on the street. If you plan to go to the restaurant, get there early before your reservation. It took us about a half hour to get through security and wait in line for the elevator to take us up. Hit the gift shop on the way out! Got three new pins. Overall, this was a great experience!",5,08/26/2025
360 The Restaurant at the CN Tower,"Loved the experience and views! Staff is very kind and professional. Food was good, but very expensive for the quality and portions.",5,08/26/2025
360 The Restaurant at the CN Tower,"It was our second visit to this restaurant. The food was good, and the service was also very nice until we paid. It was 20 percent tip already included, so we simply paid as shown. From that moment, the server stopped smiling, showed us unpleasant facial expressions, squeezed in between us, and began taking dishes away very loudly.<br>I am curious—am I supposed to tip twice?",1,08/25/2025
360 The Restaurant at the CN Tower,"Highly recommend. Lovely restaurant, great view, good service, excellent wine list. The food is good but nothing special. You go for the experience. The fixed price menu is a good deal if you also want admission to the observation deck.",4,08/25/2025
360 The Restaurant at the CN Tower,Everything was perfect<br>The food the breathtaking view and the service<br>One of the best places in toronto,5,08/25/2025
360 The Restaurant at the CN Tower,"I had such a wonderful time at the 360 Restaurant! The atmosphere was elegant yet relaxing, and the rotating view of Toronto was absolutely breathtaking every moment felt special as the skyline kept changing around me.<br><br>The food was delicious and beautifully presented, paired perfectly with the fine dining experience. The staff were warm, attentive, and made my friends and I feel truly welcomed throughout.<br><br>Between the amazing service, the unforgettable view from the CN Tower, and the overall vibe, it was an experience I’ll always remember. Definitely a must-visit for anyone looking for a unique dining experience in Toronto!",5,08/24/2025
360 The Restaurant at the CN Tower,"Great atmosphere, great view, great service. The food was horrible. We got the 3 course fix price meal.  For appetizers the Calamari was literally 3 pieces and cold. Mussels were okay.<br>For Main course. Salmon was super bland and unsalted, althouh",3,08/24/2025
360 The Restaurant at the CN Tower,"What a cool experience! Getting into the building and up the elevator was quick and easy since they have a separate line for dinner guests. We were seated at a window table which was a bonus, but we were also sat between two families with kids. Which for a couple getting dressed up and going out for a very expensive dinner wasn’t very pleasant.<br>Food was great, again though, very expensive.<br>We did enjoy having the ability to go to the observation deck after dinner.<br>Probably won’t do it again, but a nice experience to try once.",4,08/23/2025
360 The Restaurant at the CN Tower,"Extremely disappointing experience. The service was chaotic and unprofessional. Our server, Zahid, seemed disorganized and overly rushed, which made the dining experience uncomfortable. At one point, he placed our cutlery directly on the table instead of on the serviette which was RIGHT THERE! something that felt unhygienic. Communication was also a challenge, as there was a language barrier that made it hard for us to understand each other. The food itself was mediocre at best and definitely overpriced for the quality. Overall, I left very dissatisfied and will not coming back..",1,08/22/2025
360 The Restaurant at the CN Tower,"It’s not just dinner, it’s an experience of a lifetime. The staff are amazing and very efficient. Time slipped away while we were there. Always something new to see. The perfect place for a fancy date night, or a high end family experience.",5,08/21/2025
360 The Restaurant at the CN Tower,"Bobby, our server, was amazing! We were celebrating a special occasion, and he truly made our dinner special. His enthusiasm was a delight, and he was very on top of everything despite the restaurant being busy.<br><br>However, the reservation process could be improved. When booking, I explicitly specified wanting a window seat and indicated to please inform me should this not be possible. When we arrived at 5:30pm, we were told that the hostess saw the note but that all window seats went at opening at the 4:30pm seating and we could wait an hour if we wanted a window seat. This could have been avoided had I just been informed in advance to modify my reservation time to either 4:30pm or 6:30pm, but I never received any information from the restaurant despite booking a month in advance.",4,08/20/2025
360 The Restaurant at the CN Tower,"We had our Anniversary dinner at the 360 Revolving Restaurant on top of the CN Tower 2 weeks ago around 5:30pm on Wednesday.<br><br>As usual, CN Tower is always busy but with a  restaurant reservation, it included the exclusive elevator access to the top of CN Tower bypassing the long long line up (the same when you are trying to come back down, you can use the restaurant elevator after you visited the indoor and outdoor observation level, just shows your reservation ticket to go back to the restaurant to take the elevator down).<br><br>We had the 3 courses meal, the mussels is amazing comparing to the grilled calamari.<br>Both the prime ribs (medium rare) and Pork Tenderloin were delicious (we both loved the Prime Ribs more as they also added a charcoal grill on top of the prime ribs to bring up the favours) 😋😋😋<br><br>Desserts were very yummy also with the different layers of favours and so lovely they put the anniversary chocolate and candles on top of our desserts.<br><br>The service is good and all staff greeted us for our anniversary (you can indicated your special occasion when making reservation online).<br><br>I would give 5 stars for service if our waiter can have more smile. He is good but a bit cool. 😅<br>Overall, we enjoy the unbeatable views and the beautiful sunset up there.<br><br>There is a minimum spend of $75 (plus tax and gratuity) per guest on food, but since it included the elevator, and lovely views and delicious fine dining.  It is well worth it!!!<br><br>We spent a total of approx $350 (included tax and tips) for 2 of us there 🤗<br><br>This place meant a lot to us as it was our first dating place many many many years ago 🥰<br>Good job 360 & CN Tower 🙏🏻",5,08/19/2025
360 The Restaurant at the CN Tower,The food is too expensive and I don't like it....terrible l it's really bad . .good presentation but nah,2,08/19/2025
360 The Restaurant at the CN Tower,"We had such a great experience! The indigenous dishes were delicious, the staff were professional, the desserts were perfect, and the view was stunning with a really relaxing vibe. The manager was so respectful and passionate, and gave us a personal tour, which made the visit extra special.",5,08/18/2025
360 The Restaurant at the CN Tower,It’s a nice spot for a special occasion. The restaurant slowly rotates and you get a nice view.<br><br>We ordered from the prix fix menu which also includes entrance to the observation deck and glass floor.<br><br>It’s a nice spot for a a celebration.,4,08/18/2025
360 The Restaurant at the CN Tower,"I loved my experience. Everything was amazing. I'd come back 10,000 times if I could.",5,08/16/2025
